x,y
0.0,0.0
0.010001000100010001,0.8415250162337602
0.020002000200020003,0.9092141709455719
0.030003000300030003,0.14082297426092766
0.040004000400040006,-0.75706391834135
0.05000500050005001,-0.9587823095022819
0.060006000600060005,-0.27883928814068476
0.07000700070007002,0.6575142220382472
0.08000800080008001,0.9892415183096371
0.09000900090009001,0.41129821916550957
0.10001000100010002,-0.5448599941291609
0.11001100110011001,-0.9999847326819923
0.12001200120012001,-0.5355598058107239
0.13001300130013002,0.42134648017791476
0.14001400140014003,0.9907978358936951
0.15001500150015,0.6491474630306783
0.16001600160016002,-0.2894353558305865
0.17001700170017003,-0.9618639266143835
0.18001800180018002,-0.7497973416275953
0.19001900190019003,0.15175566459718498
0.20002000200020004,0.9137596696764316
0.21002100210021002,0.8355034477065855
0.22002200220022003,-0.011051419922283676
0.23002300230023004,-0.8474438029052688
0.24002400240024002,-0.9045576229673519
0.25002500250025006,-0.12987308414292195
0.26002600260026004,0.764238029076216
0.27002700270027,0.9555835890087603
0.28002800280028006,0.26820916368608205
0.29002900290029004,-0.665800673829079
0.3000300030003,-0.9875643771291412
0.31003100310031007,-0.40119972317091834
0.32003200320032005,0.5540936345492082
0.33003300330033003,0.9998625969350085
0.34003400340034007,0.5261942054966825
0.35003500350035005,-0.4313432789375338
0.36003600360036003,-0.9922331397964013
0.37003700370037007,-0.6407014187023312
0.38003800380038005,0.2999960725773862
0.39003900390039004,0.9648280639637105
0.4000400040004001,0.7424391864572758
0.41004100410041006,-0.1626698198590033
0.42004200420042004,-0.9181935639835704
0.4300430043004301,-0.8293798327837394
0.44004400440044006,0.022101490050532177
0.45004500450045004,0.8532590848146396
0.4600460046004601,0.8997905944814186
0.47004700470047006,0.11890733163659872
0.48004800480048004,-0.7713187976034409
0.4900490049004901,-0.9522681558178978
0.5000500050005001,-0.2575462808047913
0.51005100510051,0.674005806315744
0.5200520052005201,0.9857666171942245
0.5300530053005301,0.391052225600322
0.54005400540054,-0.5632595992960676
0.5500550055005501,-0.9996183403584089
0.5600560056005601,-0.5167643370790925
0.57005700570057,0.44128739445923687
0.5800580058005801,0.993547254713166
0.5900590059005901,0.6321771206328952
0.6000600060006,-0.31052014852035587
0.6100610061006101,-0.9676743595176059
0.6200620062006201,-0.7349903515378916
0.6300630063006301,0.17356410701753225
0.6400640064006401,0.9225153123217322
0.6500650065006501,0.8231549193889329
0.6600660066006601,-0.033148860755556744
0.6700670067006701,-0.8589701516972356
0.6800680068006801,-0.8949136677212474
0.6900690069006901,-0.10792705607277961
0.7000700070007001,0.7783053590948714
0.7100710071007101,0.948836414868789
0.7200720072007201,0.24685194183586828
0.7300730073007301,-0.6821286173429552
0.7400740074007401,-0.9838484580789911
0.7500750075007501,-0.38085696584485157
0.7600760076007601,0.5723567688607147
0.7700770077007701,0.9992519927851091
0.7800780078007801,0.5072713522995611
0.7900790079007901,-0.45117761219251473
0.8000800080008001,-0.994740020141131
0.8100810081008101,-0.6235756099597862
0.8200820082008201,0.321006298274008
0.8300830083008301,0.9704024656363288
0.8400840084008401,0.7274517466523546
0.8500850085008501,-0.18443719547055365
0.8600860086008602,-0.9267243868428897
0.8700870087008701,-0.8168294678182111
0.8800880088008801,0.04419218273792653
0.8900890089008902,0.8645763060169835
0.9000900090009001,0.8899274383430315
0.9100910091009101,0.09693359855608714
0.9200920092009202,-0.7851968602285705
0.9300930093009301,-0.945288785306081
0.9400940094009401,-0.23612745296031964
0.9500950095009502,0.6901681148099735
0.9600960096009601,0.9818101340628194
0.9700970097009701,0.37061518912916785
0.9800980098009802,-0.5813840321365684
0.9900990099009902,-0.9987635989599256
1.0001000100010002,-0.49771641060857724
1.0101010101010102,0.46101272416978795
1.02010201020102,0.9958112903987761
1.0301030103010302,0.6148979372509417
1.0401040104010402,-0.33145324108504903
1.05010501050105,-0.9730120491155101
1.0601060106010602,-0.7198242925478414
1.0701070107010702,0.19528775720501204
1.08010801080108,0.9308202734607309
1.0901090109010902,0.8104042506471173
1.1001100110011002,-0.0552301071926268
1.11011101110111,-0.8700768630515843
1.1201120112011203,-0.8848325153528991
1.1301130113011302,-0.08592830180117376
1.14011401140114,0.79199245929304
1.1501150115011503,0.9416257004287617
1.1601160116011602,0.22537412404161017
1.17011701170117,-0.6981233167917689
1.1801180118011803,-0.9796518941017273
1.1901190119011902,-0.36032814635942506
1.2001200120012,0.5903402865552463
1.2101210121012103,0.998153218534115
1.2201220122012202,0.48810067902389886
1.2301230123012301,-0.4707915291539688
1.2401240124012403,-0.9967609346437102
1.2501250125012502,-0.6061451623766259
1.2601260126012601,0.3418597009888345
1.2701270127012703,0.9755027912268659
1.2801280128012802,0.7121089208234043
1.2901290129012901,-0.20611446695919772
1.3001300130013003,-0.9348024719134572
1.3101310131013102,-0.8038800526363565
1.3201320132013201,0.06626128597391238
1.3301330133013303,0.8754711509761453
1.3401340134013402,0.8796295210326023
1.3501350135013501,0.07491250996870116
1.3601360136013603,-0.7986913262900662
1.3701370137013702,-0.9378476076372836
1.3801380138013801,-0.21459326846566568
1.3901390139013903,0.7059932516590112
1.4001400140014002,0.977374001798
1.4101410141014101,0.3499970939704584
1.4201420142014203,-0.5992244382212584
1.4301430143014302,-0.9974209260580863
1.4401440144014401,-0.47842533198802895
1.4501450145014503,0.4805128327851713
1.4601460146014602,0.9975888368886534
1.4701470147014701,0.5973183543798354
1.4801480148014803,-0.3522244069652188
1.4901490149014902,-0.9778743877570905
1.5001500150015001,-0.7043065738161193
1.5101510151015103,0.21691600238468045
1.5201520152015202,0.9386704958248598
1.5301530153015301,0.7972576706358755
1.5401540154015403,-0.07728437176002365
1.5501550155015502,-0.8807585109452021
1.5601560156015601,-0.8743190908634143
1.5701570157015703,-0.06388756850116052
1.5801580158015802,0.8052926430359987
1.5901590159015901,0.9339549683788774
1.6001600160016003,0.20378620298039662
1.6101610161016102,-0.7137769581965908
1.6201620162016201,-0.9749767353679581
1.6301630163016303,-0.33962329377231976
1.6401640164016402,0.6080354020454923
1.6501650165016502,0.9965668109722886
1.6601660166016603,0.46869155122470935
1.6701670167016702,-0.49017544772657495
1.6801680168016802,-0.9982948960156018
1.6901690169016903,-0.588418591345795
1.7001700170017002,0.3625460930937281
1.7101710171017102,0.9801265490450545
1.7201720172017203,0.6964182044859851
1.7301730173017302,-0.22769104420766517
1.7401740174017402,-0.9424238727637215
1.7501750175017503,-0.7905379134875783
1.7601760176017602,0.08829801821754657
1.7701770177017702,0.8859382971732499
1.7801780178017803,0.8689018734486204
1.7901790179017902,0.052854823958614336
1.8001800180018002,-0.8117956032617932
1.8101810181018103,-0.92994825809119
1.8201820182018202,-0.19295424753502644
1.8301830183018302,0.7214734857212117
1.8401840184018403,0.9724603876079913
1.8501850185018502,0.3292080127962296
1.8601860186018602,-0.6167721018778931
1.8701870187018703,-0.9955909775963013
1.8801880188018802,-0.45890052559472544
1.8901890189018902,0.4997781938095052
1.9001900190019003,0.9988790257881826
1.9101910191019102,0.579446960270352
1.9201920192019202,-0.37282349870829673
1.9301930193019303,-0.9822590000171622
1.9401940194019403,-0.6884447762996327
1.9501950195019504,0.2384382763903331
1.9601960196019603,0.9460621443015664
1.9701970197019703,0.7837216019265886
1.9801980198019804,-0.09930088016600672
1.9901990199019903,-0.8910098770135827
2.0002000200020005,-0.8633785304341897
2.01020102010201,-0.04181562385410316
2.0202020202020203,0.8181994127114353
2.0302030203020305,0.9258279661442566
2.04020402040204,0.1820987251186675
2.0502050205020503,-0.7290818941974031
2.0602060206020605,-0.969825265858811
2.07020702070207,-0.3187525231397048
2.0802080208020803,0.6254334706388311
2.0902090209020905,0.9944935451160823
2.1002100210021,0.4490534509505387
2.1102110211021103,-0.5093198981774648
2.1202120212021205,-0.9993411548621783
2.13021302130213,-0.570404556927053
2.1402140214021403,0.3830553685511747
2.1502150215021505,0.9842714802209389
2.16021602160216,0.6803872631125175
2.1702170217021703,-0.24915638629135778
2.1802180218021805,-0.9495848660685885
2.19021902190219,-0.7768095684809039
2.2002200220022003,0.11029161374209565
2.2102210221022105,0.8959726310355376
2.22022202220222,0.8577497364280751
2.2302230223022304,0.030771316489134403
2.2402240224022405,-0.824503289238916
2.25022502250225,-0.9215945957807171
2.2602260226022604,-0.1712209615989573
2.2702270227022705,0.7366012543523051
2.28022802280228,0.9670716919679089
2.2902290229022904,0.30825810181125424
2.3002300230023005,-0.6340184504493892
2.31023102310231,-0.9932746475694204
2.3202320232023204,-0.4391515299903029
2.3302330233023305,0.5187993954294464
2.34023402340234,0.9996812267942463
2.3502350235023504,0.5612924857334693
2.3602360236023605,-0.39324045292618975
2.37023702370237,-0.9861637438568543
2.3802380238023804,-0.6722466490500354
2.3902390239023905,0.2598440648264491
2.4002400240024,0.9529916078079471
2.4102410241024104,0.769802657369763
2.4202420242024205,-0.12126887656392007
2.43024302430243,-0.9008259531001664
2.4402440244024404,-0.8520161789177041
2.4502450245024505,-0.019723250789060856
2.4602460246024602,0.8307064629037962
2.4702470247024704,0.9172486640542737
2.4802480248024805,0.16032228555989686
2.4902490249024902,-0.7440306477891886
2.5002500250025004,-0.9642000022501952
2.5102510251025105,-0.29772603057446184
2.5202520252025202,0.6425259927606153
2.5302530253025304,0.9919344338295382
2.5402540254025405,0.42919597211102045
2.5502550255025502,-0.5282155277623203
2.5602560256025604,-0.9998992000488167
2.5702570257025705,-0.5521118596162141
2.5802580258025802,0.40337750785140936
2.5902590259025904,0.9879355598083525
2.6002600260026005,0.6640239283873876
2.6102610261026102,-0.2705000066280213
2.6202620262026204,-0.9562819534283776
2.6302630263026305,-0.7627017244005724
2.6402640264026402,0.13223132789470315
2.6502650265026504,0.9055692504343653
2.6602660266026605,0.8461785581861122
2.6702670267026702,0.008672776138297852
2.6802680268026804,-0.8368081760652757
2.6902690269026905,-0.9127907017666812
2.7002700270027002,-0.14940402813980425
2.7102710271027104,0.7513691670997594
2.7202720272027205,0.9612105474470074
2.7302730273027302,0.28715759579138195
2.7402740274027404,-0.6509550584816536
2.7502750275027505,-0.990473067586947
2.7602760276027603,-0.41918799326080564
2.7702770277027704,0.5375671451121717
2.7802780278027805,0.9999950480031538
2.7902790279027903,0.5428637998750829
2.8002800280028004,-0.4134652952112596
2.8102810281028106,-0.9895867116700688
2.8202820282028203,-0.6557201054279951
2.8302830283028304,0.2811229102048471
2.8402840284028406,0.9594555010549065
2.8502850285028503,0.7555076368643627
2.8602860286028604,-0.14317762880699017
2.8702870287028706,-0.9102019437030767
2.8802880288028803,-0.8402375872263841
2.8902890289028904,0.0023787577846863055
2.9002900290029006,0.842807683474697
2.9102910291029103,0.9082212534027834
2.9202920292029204,0.13846752286850852
2.9302930293029306,-0.7586159159747573
2.9402940294029403,-0.9581036926832318
2.9502950295029504,-0.27655408826534406
2.9602960296029606,0.6593046181065262
2.9702970297029703,0.988890727329438
2.9802980298029804,0.4091288157901901
2.9902990299029906,-0.546853105294816
3.0003000300030003,-0.9999687589506182
3.0103010301030104,-0.5335494360459103
3.0203020302030206,0.42350258290743265
3.0303030303030303,0.9911169977742461
3.0403040304030404,0.6473361943809833
3.0503050305030506,-0.29171147810082687
3.0603060306030603,-0.9625118630779905
3.0703070307030704,-0.74822127342973
3.0803080308030806,0.1541064423456461
3.0903090309030903,0.9147234670801982
3.1003100310031004,0.834193991654463
3.1103110311031106,-0.013430001171875833
3.1203120312031203,-0.848704252366538
3.1303130313031304,-0.9035408770641017
3.1403140314031406,-0.1275141055046719
3.1503150315031503,0.7657700093135453
3.1603160316031604,0.9548798174226572
3.1703170317031706,0.2659168030834601
3.1803180318031803,-0.6675736518399195
3.1903190319031904,-0.9871876063202547
3.2003200320032006,-0.3990196683031372
3.2103210321032103,0.55607227414523
3.2203220322032204,0.999820336102092
3.2303230323032306,0.5241699057628962
3.2403240324032403,-0.4334881450095302
3.2503250325032504,-0.9925262312154102
3.2603260326032606,-0.6388732192372241
3.2703270327032703,0.30226441705351237
3.2803280328032804,0.9654506662009034
3.2903290329032906,0.740843524035739
3.3003300330033003,-0.16501643369148666
3.3103310331033104,-0.91913326831771
3.3203320332033206,-0.8280485096207084
3.3303330333033303,0.024479604250740302
3.3403340334033405,0.8544971625479275
3.3503350335033506,0.8987501444006237
